object_friction,pre_approach_linear_velocity,grasp_linear_velocity,grasp_closing_velocity,grasp_stall_min_time,lift_linear_velocity
2.0351628759522433,0.09527691334246391,0.0783193694602855,0.08155631636051348,0.529887258210774,0.13205327007540996
1.5057241215378179,0.12102535998420821,0.043942029959868886,0.14522152205824188,0.33564165737720786,0.12484193528825738
1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185
0.8282818202723623,0.0783208435155773,0.06165112296074671,0.06544773479215332,0.5053272650791185,0.12444622907229615
0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591
2.368539405914742,0.10435236390974399,0.06715047881829217,0.09858504084891952,0.3247676062014302,0.0925805773412422
0.9941984315140013,0.1389507726934224,0.06813383741936083,0.1692914751328422,0.46171367850186584,0.0913271187095352
1.5842843802584086,0.0632818636244474,0.031298373974335464,0.07878754817299805,0.5274128936726782,0.12067669651514082
1.0137059050180008,0.12851219027247657,0.026993049440762956,0.09575894845476228,0.4290641194406192,0.09021288790462399
1.1653806813965137,0.0637700917185664,0.09020732432710812,0.1307574059495095,0.30723092829069637,0.12780153118239818
1.2068886345519512,0.1424736367821238,0.038030794207348194,0.11300163401765075,0.3331939786151342,0.1903517911287137
1.7127145074344023,0.11851872042295036,0.024624641114105204,0.12740440370869216,0.36276248086850665,0.09890821047048899
2.248761944721222,0.1275593808911511,0.052676849128078324,0.1034426967571675,0.45740487164362387,0.1437443732714331
1.3082317741319858,0.09815892789551575,0.055305542627055365,0.14547290395251428,0.3861418827383649,0.13459078219871135
0.9926593980704608,0.11199928677842388,0.019431372789079325,0.10062757305957484,0.3257009682836102,0.13213787157763102
0.7385995859596082,0.13877903630938485,0.020850431548171827,0.1350143450454018,0.3530318723737058,0.08617284139042597
1.575819542907245,0.1035639723389266,0.029192212129673042,0.07073723202429372,0.47125836161777424,0.10693875131924512
0.9340267460830668,0.09677694708902944,0.09804704884486462,0.18062404252387576,0.3272906684659006,0.15907866060102138
1.8070769725272304,0.15498194084069053,0.021203079367668513,0.10089329794504971,0.5695114812976065,0.08849212099567619
1.4924620975562508,0.08268036337280772,0.05826361241749987,0.10071291894057556,0.3030968602265083,0.09261218544750709
2.102730520417638,0.07000899251152917,0.05461392821104932,0.10812752337786932,0.3894753346045159,0.093840265354657
0.2689628526883048,0.11529895277304435,0.09761061789856107,0.06247791666373325,0.26411337967042037,0.07305648275745956
1.5056708157493772,0.1214373538582659,0.10772075612729208,0.04550375689819255,0.2722530301274307,0.1480716274983977
1.7002721261573635,0.10515823589101958,0.08934623488270921,0.09446800119330122,0.4403779588649464,0.13158757296935106
1.4352828540903844,0.1481359307425693,0.015041059417426655,0.06364562873658357,0.21787596967579734,0.1404238449798167
0.9292996114616784,0.13083995789958036,0.09511832573586021,0.0944557260274353,0.3239778746491982,0.16181994630569382
0.8346985410660581,0.12220432302876455,0.09473100349566992,0.1872295028377104,0.3134971527480277,0.12079840909188733
1.856299379425917,0.13085439105009636,0.04818170709584114,0.13171607656989906,0.33123299235519776,0.09519200618949866
0.814498844808332,0.14434025615862095,0.03737415730908576,0.13742902922701056,0.34289674341642495,0.13358290934332148
1.5676267334612193,0.0764386306613411,0.01298129323906197,0.115489298647458,0.5233264835017235,0.11612758029889071
0.8407044068402235,0.12474159854175927,0.07569518148008621,0.16329740130089002,0.36286624517989874,0.1441120004263401
